sno,user_id,user_name,book_id,book_name,book_author,request_date,doi,dor
2273,REPA0372,Olivia Kowalski,UNIN3545,Wishbone Classic #02 Odyssey (Wishbone Classics),Homer,2023-01-26,2023-01-27,2023-02-03
2274,REPA0541,Abigail Kowalski,UNIL0220,Dropping the God Bomb 2.0,Teddy Lee Brown,2023-01-27,2023-01-27,2023-02-03
2275,REPA0375,Mason Marino,UNIS1291,Trial of the Seventh Carrier,Peter Albano,2023-01-24,2023-01-27,2023-02-03
2276,REPA0511,James Paredes,UNIN2880,Gulliver's Travels,Jonathan Swift,2023-01-24,2023-01-27,2023-02-03
2277,REPA0148,Daniel Ali,UNIT1933,Art Since 1940: Strategies of Being,Jonathan Fineberg,2023-01-24,2023-01-27,2023-02-03
2278,REPA0347,Olivia Rossi,UNIV6726,The Story of the Statue of Liberty: With Movable Illustrations in Three Dimensions,Joseph Forte,2023-01-26,2023-01-28,2023-02-04
2279,REPA0113,Liam Müller,UNIL2810,Soledad Brother: The Prison Letters of George Jackson,George Jackson,2023-01-28,2023-01-28,2023-02-04
2280,REPA0033,Logan Silva,UNIJ7818,A Member of the Family,Nick Vasile,2023-01-26,2023-01-28,2023-02-04
2281,REPA0243,Elijah Lopez,UNIO3446,Little Monsters (Minipops),Jan Pienkowski,2023-01-28,2023-01-28,2023-02-04
2282,REPA0544,Emma Singh,UNID8822,Three Little Witches (First-Start Easy Readers (Paperback)),Sharon Gordon,2023-01-25,2023-01-28,2023-02-04
2283,REPA0094,Mason Cohen,UNID3302,John Chancellor Makes Me Cry,Anne Rivers Siddons,2023-01-25,2023-01-28,2023-02-04
2284,REPA0480,Logan Novak,UNIT5740,The Van,Roddy Doyle,2023-01-26,2023-01-28,2023-02-04
2285,REPA0121,Abigail Dubois,UNIT3443,Travels With Myself and Another,Martha Gellhorn,2023-01-25,2023-01-28,2023-02-04
2286,REPA0438,Lucas Kowalski,UNIF3424,Mein erster Sony.,Benny Barbasch,2023-01-26,2023-01-28,2023-02-04
2287,REPA0440,Isabella Brown,UNIN1994,Book of Exalted Deeds (Dungeons &amp; Dragons Supplement),James Wyatt,2023-01-28,2023-01-28,2023-02-04
2288,REPA0015,Amelia Brown,UNIQ4459,Tropical Fish,Herbert R. Axelrod,2023-01-27,2023-01-28,2023-02-04
2289,REPA0010,Mia Ali,UNID2500,Eat More Weigh Less: Dr. Dean Ornish's Life Choice Program for Losing Weight Safely While Eating Abundantly,Dean Ornish,2023-01-28,2023-01-28,2023-02-04
2290,REPA0216,Abigail Ali,UNIF3544,More of Paul Harvey's The Rest of the Story,Paul Jr Harvey,2023-01-26,2023-01-28,2023-02-04
2291,REPA0180,Ethan Kim,UNIA1281,Kitchen,Banana Yoshimoto,2023-01-27,2023-01-29,2023-02-05
2292,REPA0295,Olivia Singh,UNIT5886,Baby Houston,June Arnold,2023-01-28,2023-01-29,2023-02-05
2293,REPA0466,Hannah Tanaka,UNIT5241,Mr Commitment,Mike Gayle,2023-01-28,2023-01-29,2023-02-05
2294,REPA0424,Amelia Jensen,UNIN1483,Wake of the Rainbow Warrior: Counter-Terrorism Action/Romance,Trooper,2023-01-28,2023-01-29,2023-02-05
2295,REPA0496,Lucas Patel,UNIM5923,Creating Birdhouses,Mary Maguire,2023-01-29,2023-01-29,2023-02-05
2296,REPA0210,Mia Haddad,UNIP6507,The Lodger,Mary Jane Staples,2023-01-26,2023-01-29,2023-02-05
2297,REPA0448,James O'Brien,UNIR1110,Temptation (Wheeler Large Print Book Series (Cloth)),Jude Deveraux,2023-01-29,2023-01-29,2023-02-05
2298,REPA0094,Mason Cohen,UNIL2918,Never Trust a Rabbit,Jeremy Dyson,2023-01-28,2023-01-29,2023-02-05
2299,REPA0348,Isabella Silva,UNIK4708,Gay Resort Murder Shock,Phillip Scott,2023-01-26,2023-01-29,2023-02-05
2300,REPA0510,Emma Lopez,UNIN1682,Life Probe,Michael Mccollum,2023-01-29,2023-01-29,2023-02-05
2301,REPA0276,Logan Paredes,UNIK2767,MARK KISTLER'S IMAGINATION STATION : LEARN HOW TO DRAW IN 3-D WITH PUBLIC TELEVISION'S FAVORITE DRAWING TEACHER,Mark Kistler,2023-01-28,2023-01-29,2023-02-05
2302,REPA0101,Sophia Kim,UNIP9779,Divided Loyalties (Dr. Who Series),Gary Russell,2023-01-26,2023-01-29,2023-02-05
2303,REPA0007,Noah Smith,UNIC1699,The Haigerloch Project,Ib Melchior,2023-01-27,2023-01-29,2023-02-05
2304,REPA0493,Grace Santos,UNIT9405,Hold That Thought,Sarah Ban Breathnach,2023-01-29,2023-01-29,2023-02-05
2305,REPA0219,Evelyn Choi,UNIL0416,Just Beyond Tomorrow,Bertrice Small,2023-01-26,2023-01-29,2023-02-05
2306,REPA0355,Sebastian Tanaka,UNIN1717,The Best From Fantasy and Science Fiction,Edward L. Ferman,2023-01-26,2023-01-29,2023-02-05
2307,REPA0140,Abigail Rossi,UNIH3679,The Oasis: Lords of the Two Lands: Volume 2,Pauline Gedge,2023-01-29,2023-01-29,2023-02-05
2308,REPA0538,Ava Santos,UNIL8283,On Lies Secrets &amp; Silence (Paper),Adrienne Rich,2023-01-29,2023-01-29,2023-02-05
2309,REPA0561,Jackson Lopez,UNIS4096,Muhammad,Osman Nuri Topbas,2023-01-26,2023-01-29,2023-02-05
2310,REPA0069,Lucas Lopez,UNIG4121,Sew Fast Sew Easy : All You Need to Know When You Start to Sew,Elissa K. Meyrich,2023-01-28,2023-01-29,2023-02-05
2311,REPA0467,Isabella Rossi,UNIV3088,Great Mystery Series: Top Female Sleuths by 8 of the Best Women Mystery Writers (Great Mystery Series),Lorri Holt,2023-01-27,2023-01-29,2023-02-05
2312,REPA0379,Riley García,UNID4410,Chocolate: From Simple Cookies to Extravagant Showstoppers,Nick Malgieri,2023-01-28,2023-01-30,2023-02-06
2313,REPA0418,Elijah Novak,UNIC6456,The Forever War,Joe Haldeman,2023-01-28,2023-01-30,2023-02-06
2314,REPA0553,Jackson Jensen,UNIK2824,How to Be Your Own Selfish Pig,Susan Macaulay,2023-01-27,2023-01-30,2023-02-06
2315,REPA0263,Sophia Brown,UNIK5358,El Sid: Saint Vicious,David Dalton,2023-01-29,2023-01-30,2023-02-06
2316,REPA0228,Emma Müller,UNIR2505,Border Music,Robert James Waller,2023-01-28,2023-01-30,2023-02-06
2317,REPA0093,Sophia Jensen,UNIV5580,Between Pride and Passion (Harlequin Presents),Flora Kidd,2023-01-27,2023-01-30,2023-02-06
2318,REPA0552,Grace O'Brien,UNIK3301,Les derniers gÃ?Â©ants,Franã?Â§Ois Place,2023-01-29,2023-01-30,2023-02-06
2319,REPA0080,Ava Smith,UNIN3690,The Complete Angel: Angels Through the Ages-All You Need to Know,James N. Pruitt,2023-01-29,2023-01-30,2023-02-06
2320,REPA0352,Riley Singh,UNIP9039,J comme jugement,Grafton,2023-01-30,2023-01-30,2023-02-06
2321,REPA0231,Henry Santos,UNIL2049,L'Innommable,Samuel Beckett,2023-01-28,2023-01-30,2023-02-06
2322,REPA0582,Sofia Andersson,UNIK9493,Guide to Designing and Implementing Wireless LANs,Mark Ciampa,2023-01-28,2023-01-30,2023-02-06
2323,REPA0382,Amelia Novak,UNIF1140,Lady Chatterley's Lover (Modern Library (Hardcover)),D. H. Lawrence,2023-01-28,2023-01-30,2023-02-06
2324,REPA0435,Sophia Lee,UNIO4406,Licensed to Sin (Loveswept),Faye Hughes,2023-01-29,2023-01-30,2023-02-06
2325,REPA0111,Zoey Sharma,UNIP0746,Raider,Susan Gates,2023-01-28,2023-01-30,2023-02-06
2326,REPA0233,Liam Kim,UNIG0186,Mooky Takes Manhattan,G. Schuster Simon,2023-01-30,2023-01-30,2023-02-06
2327,REPA0151,Logan Rossi,UNIB8716,Hard Times (Bantam Classics),Charles Dickens,2023-01-29,2023-01-31,2023-02-07
2328,REPA0172,Sophia Johnson,UNIA3397,Required Reading: Why Our American Classics Matter Now,Andrew Delbanco,2023-01-28,2023-01-31,2023-02-07
2329,REPA0198,Zoey Marino,UNIF2665,Adam Sandler: Not Too Shabby!,Jon Salem,2023-01-31,2023-01-31,2023-02-07
2330,REPA0453,Ethan Marino,UNIA8022,Mrs. Piggle-Wiggle's Farm,Betty Macdonald,2023-01-28,2023-01-31,2023-02-07
2331,REPA0095,Liam Paredes,UNIL0703,Going Down for the Count,David Stukas,2023-01-30,2023-01-31,2023-02-07
2332,REPA0043,Ethan Sharma,UNIV3662,A Child's World: Infancy Through Adolescence,Diane E. Papalia,2023-01-28,2023-01-31,2023-02-07
2333,REPA0114,Lucas Smith,UNIN7736,Golf Courses of Colorado: A Guide to Public and Resort Courses,Don And Jim Gallup,2023-01-31,2023-01-31,2023-02-07
2334,REPA0281,Mason Kim,UNID7111,Jessie Kesson: Writing Her Life,Isobel Murray,2023-01-28,2023-01-31,2023-02-07
2335,REPA0363,Abigail Singh,UNIT5431,Mist Over the Mersey,Lyn Andrews,2023-01-30,2023-01-31,2023-02-07
2336,REPA0333,Olivia Sharma,UNIE7733,Daisy Fay and the Miracle Man (Random House Large Print),Fannie Flagg,2023-01-28,2023-01-31,2023-02-07
2337,REPA0510,Emma Lopez,UNIE3131,Bone Hunter,Sarah Andrews,2023-01-31,2023-01-31,2023-02-07
2338,REPA0529,Mason Santos,UNIT4883,The Trial,Franz Kafka,2023-01-30,2023-01-31,2023-02-07
2339,REPA0530,Alexander Cohen,UNIU3345,Quicksand (Penguin Twentieth-Century Classics),Nella Larsen,2023-01-28,2023-01-31,2023-02-07
2340,REPA0056,Mason Nguyen,UNIJ8695,SPEAK AND GET RESULTS: COMPLETE GUIDE TO SPEECHES &amp; PRESENTATIONS WORK BUS,Sandy Linver,2023-01-28,2023-01-31,2023-02-07
2341,REPA0042,James Patel,UNID1029,A Feast Unknown,Philip Jose Farmer,2023-01-28,2023-01-31,2023-02-07
2342,REPA0197,Alexander Silva,UNID8855,Married to Murder,Robert Scott,2023-01-28,2023-01-31,2023-02-07
2343,REPA0486,Amelia Kowalski,UNIH7012,Thirteen Moons/Treize Lunes,Robert Chute,2023-01-29,2023-01-31,2023-02-07
2344,REPA0033,Logan Silva,UNIR1649,Great Hair!: Your Complete Hair Care and Styling Guide,Sallie Batson,2023-01-30,2023-01-31,2023-02-07
2345,REPA0273,Elijah Choi,UNIB5426,Chicken Soup for the Sister's Soul : 101 Inspirational Stories About Sisters and Their Changing Relationships (Chicken Soup for the Soul),Jack Canfield,2023-01-29,2023-02-01,2023-02-08
2346,REPA0371,Liam Lee,UNIS7612,Cd-Rom Classics (Secrets of the Games Series.),Rick Barba,2023-02-01,2023-02-01,2023-02-08
2347,REPA0391,Henry Marino,UNIQ3721,Cruisin' Mr. Diamond (Ports of Call),John Leslie,2023-01-29,2023-02-01,2023-02-08
2348,REPA0453,Ethan Marino,UNIP2948,Hiss and Tell: True Stories from the Files of a Cat Shrink,Pam Johnson,2023-02-01,2023-02-01,2023-02-08
2349,REPA0459,Mateo Sharma,UNIO5650,The Walrus and the Warwolf (Chronicles of An Age of Darkness Vol 4),Hugh Cook,2023-02-01,2023-02-01,2023-02-08
2350,REPA0185,Aiden Müller,UNIS0951,PrÃ©sidente: Roman,Patrick Cauvin,2023-02-01,2023-02-01,2023-02-08
2351,REPA0295,Olivia Singh,UNIB4352,Flowers for My Friend (Peter Pauper Petite Ser),Christina M. Anello,2023-02-01,2023-02-01,2023-02-08
2352,REPA0474,Liam Lopez,UNIU0420,The First Doctor: The First Doctor (Doctor Who the Handbook),David J. Howe,2023-02-01,2023-02-01,2023-02-08
2353,REPA0219,Evelyn Choi,UNIU4478,Yes Yes Living in a No No World,Neil Eskelin,2023-01-31,2023-02-01,2023-02-08
2354,REPA0050,Mateo Paredes,UNID4235,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hahn,2023-01-29,2023-02-01,2023-02-08
2355,REPA0248,Alexander Nguyen,UNIH9674,Wigfield : The Can-Do Town That Just May Not,Amy Sedaris,2023-02-01,2023-02-01,2023-02-08
2356,REPA0434,Sebastian Brown,UNIW3417,Gossamer,Rebecca Hagan Lee,2023-01-29,2023-02-01,2023-02-08
2357,REPA0098,Grace Sharma,UNII4839,Keeping Entertaining Simple: 500 Tips for Carefree Gatherings With Family &amp; Friends,Martha Storey,2023-01-29,2023-02-01,2023-02-08
2358,REPA0475,Zoey Johnson,UNID9169,World's Fair (Vintage International),E. L. Doctorow,2023-01-30,2023-02-01,2023-02-08
2359,REPA0335,Grace Patel,UNIK4602,Terrors Torments and Traumas,Helen Hoke,2023-01-30,2023-02-02,2023-02-09
2360,REPA0059,Ava Marino,UNIV8046,The Hundred and One Dalmatians,Dodie Smith,2023-02-01,2023-02-02,2023-02-09
2361,REPA0120,Ella Sharma,UNII2208,La Loi,Roger Vailland,2023-01-31,2023-02-02,2023-02-09
2362,REPA0477,Mateo Brown,UNID2779,The Distinguished Guest,Sue Miller,2023-02-02,2023-02-02,2023-02-09
2363,REPA0219,Evelyn Choi,UNIP4155,Die Schatten von Shannara. ( Fantasy).,Terry Brooks,2023-01-31,2023-02-02,2023-02-09
2364,REPA0395,Abigail Verma,UNIV0175,Tales for the Midnight Hour,J. B. Stamper,2023-01-30,2023-02-02,2023-02-09
2365,REPA0507,Sophia Dubois,UNIG3517,Time-Kept Promises,Constance O'Day-Flannery,2023-01-31,2023-02-02,2023-02-09
2366,REPA0275,Ethan Tanaka,UNIQ2354,Ma and Pa Dracula,Ann M. Martin,2023-01-31,2023-02-02,2023-02-09
2367,REPA0421,Isabella Marino,UNIR4510,Gone the Sun,Winston Groom,2023-01-31,2023-02-02,2023-02-09
2368,REPA0371,Liam Lee,UNIH2503,Dalliance &amp; Deception,Sylvia Andrew,2023-02-02,2023-02-02,2023-02-09
2369,REPA0480,Logan Novak,UNID0201,The First Horseman,John Case,2023-02-02,2023-02-02,2023-02-09
2370,REPA0051,Mateo Haddad,UNIU0224,STRANGER AT THE GATE,Mel White,2023-01-31,2023-02-02,2023-02-09
2371,REPA0047,Hannah Sharma,UNIO0617,Indios carapÃ¡lidas (Episodios),Ricardo Herren,2023-02-02,2023-02-02,2023-02-09
2372,REPA0176,Logan Jensen,UNIQ7067,War Breaker,Jim Defelice,2023-02-02,2023-02-02,2023-02-09
2373,REPA0196,Emma Patel,UNIV9429,The Spoiler,Domenic Stansberry,2023-02-01,2023-02-02,2023-02-09
2374,REPA0022,Riley Haddad,UNII6907,Une Vie / A Life,Guy De Maupassant,2023-02-01,2023-02-02,2023-02-09
2375,REPA0008,Mason Ali,UNIA9836,Shrub : The Short but Happy Political Life of George W. Bush,Molly Ivins,2023-02-02,2023-02-02,2023-02-09
2376,REPA0188,Liam Patel,UNIW0366,KACHINA DOLL  ND62 (Nancy Drew (Paperback)),Carolyn Keene,2023-01-31,2023-02-02,2023-02-09
2377,REPA0121,Abigail Dubois,UNIR0592,The Big Book of Gardening Skills,Garden Way,2023-01-31,2023-02-02,2023-02-09
2378,REPA0036,Noah Jensen,UNIG6506,Britain (Economists Business Traveller's Guides),Economist,2023-02-02,2023-02-02,2023-02-09
2379,REPA0375,Mason Marino,UNIK0783,Primal Rage: The Avatars,John Vornholt,2023-01-31,2023-02-02,2023-02-09
2380,REPA0472,Emma Baker,UNIB1871,Man or Mango? : A Lament,Lucy Ellmann,2023-02-02,2023-02-02,2023-02-09
2381,REPA0202,Ella Choi,UNIH4809,Blair Witch. Die Bekenntnisse des Rustin Parr.,David A. Stern,2023-02-03,2023-02-03,2023-02-10
2382,REPA0091,Aiden Patel,UNIA7108,Webster's Legal Speller,Springfiel,2023-02-03,2023-02-03,2023-02-10
2383,REPA0535,Daniel Paredes,UNIP4508,Der Sumpf. Roman.,John Katzenbach,2023-02-02,2023-02-03,2023-02-10
2384,REPA0072,Evelyn Haddad,UNIN1743,The Complete French Poems of Rainer Maria Rilke,Rainer Maria Rilke,2023-02-02,2023-02-03,2023-02-10
2385,REPA0379,Riley García,UNIM5130,Richard Simmons' Better Body Book,Richard Simmons,2023-02-03,2023-02-03,2023-02-10
2386,REPA0342,Aiden Sharma,UNIH2780,Love in the modern sense,Carol Clewlow,2023-02-03,2023-02-03,2023-02-10
2387,REPA0106,Alexander Singh,UNIR5839,A Stone Bridge North: Reflections in a New Life,Kate Maloy,2023-02-02,2023-02-03,2023-02-10
2388,REPA0167,Liam Smith,UNIM2859,World Full of Strangers,Cynthia Freeman,2023-01-31,2023-02-03,2023-02-10
2389,REPA0554,Amelia Nguyen,UNIU1301,Hope and Help for Your Nerves,Claire Weekes,2023-02-02,2023-02-03,2023-02-10
2390,REPA0186,Ethan Müller,UNIQ6940,The Tiniest Pumpkin (First Start Easy Reader),Janet Craig,2023-01-31,2023-02-03,2023-02-10
2391,REPA0390,Isabella Cohen,UNIR7156,Earth Dreams,Janet Morris,2023-02-01,2023-02-03,2023-02-10
2392,REPA0019,Lucas Müller,UNIE0920,Wide Blue Yonder : A Novel,Jean Thompson,2023-02-03,2023-02-03,2023-02-10
2393,REPA0471,Harper Patel,UNIG6664,Satan's Angel (Black Lace),Melissa Macneal,2023-02-01,2023-02-03,2023-02-10
2394,REPA0014,James Müller,UNIF0137,GOOD AS GOLD,Joseph Heller,2023-01-31,2023-02-03,2023-02-10
2395,REPA0037,Mia Dubois,UNIN0840,Season of Love (Inspirational Romance Series),Yvonne Lehman,2023-02-01,2023-02-04,2023-02-11
2396,REPA0325,James Sharma,UNIM6773,Emma (World's best reading),Jane Austen,2023-02-01,2023-02-04,2023-02-11
2397,REPA0507,Sophia Dubois,UNIT1276,Sieben Jahre in Tibet. Mein Leben am Hofe des Dalai Lama.,Heinrich Harrer,2023-02-03,2023-02-04,2023-02-11
2398,REPA0227,James Ali,UNIQ3987,The Garlic Lovers Cookbook (Garlic Lover's Cookbook),Gilroy Garlic Festival Committee.,2023-02-03,2023-02-04,2023-02-11
2399,REPA0234,Mason Müller,UNIB6562,Z for Zachariah,Robert C. O'Brien,2023-02-04,2023-02-04,2023-02-11
2400,REPA0491,Emma Nguyen,UNIT2195,Geek Confidential : Echoes from the 21st Century,Rick Klaw,2023-02-04,2023-02-04,2023-02-11
2401,REPA0551,Harper Kowalski,UNIN5913,The Best of Trek 8: From the Magazine for Star Trek Fans,Walter Irwin,2023-02-04,2023-02-04,2023-02-11
2402,REPA0235,Mason Rossi,UNIF0802,Sweet Memories,Lavyrle Spencer,2023-02-04,2023-02-04,2023-02-11
2403,REPA0348,Isabella Silva,UNIV5168,Illusive Lover,Jo Calloway,2023-02-04,2023-02-04,2023-02-11
2404,REPA0568,James Verma,UNIO9638,El sueÃ±o de AlejandrÃ­a (ColecciÃ³n Autores espaÃ±oles e hispanoamericanos),Terenci Moix,2023-02-01,2023-02-04,2023-02-11
2405,REPA0307,Sophia Haddad,UNIC5711,The Year's Best Fantasy and Horror: Eighth Annual Collection,Ellen Datlow,2023-02-02,2023-02-04,2023-02-11
2406,REPA0474,Liam Lopez,UNIA3553,Little Book of Low Calorie Recipes,Grange Books Ed,2023-02-01,2023-02-04,2023-02-11
2407,REPA0194,Isabella Dubois,UNIL8546,Mr. Campion's Quarry,Margery Allingham,2023-02-01,2023-02-04,2023-02-11
2408,REPA0516,Olivia Ali,UNIH0262,Stranger To Love,Donna Huxley,2023-02-02,2023-02-04,2023-02-11
2409,REPA0016,Harper O'Brien,UNIX0003,Lovers and Pretenders,Prudence Martin,2023-02-04,2023-02-04,2023-02-11
2410,REPA0303,Daniel Silva,UNIQ6111,All-american Ads 50s (Icons Series),Jim Heimann,2023-02-02,2023-02-04,2023-02-11
2411,REPA0478,Riley Lopez,UNIU1502,Building a Positive Self-Image (A 31-Day Experiment),Dick Purnell,2023-02-01,2023-02-04,2023-02-11
2412,REPA0435,Sophia Lee,UNIF6094,The Great Brain (Great Brain),John D. Fitzgerald,2023-02-03,2023-02-04,2023-02-11
2413,REPA0353,Hannah García,UNIA8483,Imaginary Crimes (The Penguin Contemporary American Fiction Series),Shelia Ballantyne,2023-02-03,2023-02-04,2023-02-11
2414,REPA0071,Mateo Patel,UNIT7773,The Guinness Book of Records 1995 (Guinness Book of Records (Hardcover)),Mark C. Young,2023-02-04,2023-02-05,2023-02-12
2415,REPA0349,Isabella Kim,UNIB9508,Die Hilbertschen Probleme.,David Hilbert,2023-02-03,2023-02-05,2023-02-12
2416,REPA0530,Alexander Cohen,UNIM1235,Encyclopedia Brown Solves Them All (Encyclopedia Brown (Paperback)),Donald J. Sobol,2023-02-05,2023-02-05,2023-02-12
2417,REPA0230,Liam Singh,UNIG4992,Fictions,Joseph F. Trimmer,2023-02-04,2023-02-05,2023-02-12
2418,REPA0545,Noah García,UNIB5856,What We Talk About When We Talk About Love: Stories (Vintage Contemporaries),Raymond Carver,2023-02-03,2023-02-05,2023-02-12
2419,REPA0076,Mateo Ali,UNII0834,Kristin Lavransdatter: The Bridal Wreath,Sigrid Undset,2023-02-03,2023-02-05,2023-02-12
2420,REPA0552,Grace O'Brien,UNIN3203,Creative Christmas Kitchen/21421 (Memories in the Making Series),Anne Van Wagner Childs,2023-02-02,2023-02-05,2023-02-12
2421,REPA0397,Amelia Tanaka,UNIU4017,At the Tomb of the Inflatable Pig : Travels Through Paraguay,John Gimlette,2023-02-02,2023-02-05,2023-02-12
2422,REPA0051,Mateo Haddad,UNIO9554,Summer Magic,Pamela Morsi,2023-02-02,2023-02-05,2023-02-12
2423,REPA0121,Abigail Dubois,UNIL3219,Ha! Ha! Ha! : Over 400 Very Funny Jokes,Mik Brown,2023-02-02,2023-02-05,2023-02-12
2424,REPA0444,Alexander Santos,UNIK1539,Milton Keynes: A Pictorial History,Dennis C. Mynard,2023-02-02,2023-02-05,2023-02-12
2425,REPA0519,Henry Silva,UNIV5371,Night Animals: At Your Fingertips (At Your Fingertips (McClanahan)),Judy Nayer,2023-02-02,2023-02-05,2023-02-12
2426,REPA0156,Henry Müller,UNIR6283,The Tao of Pooh/the Te of Piglet,Benjamin Hoff,2023-02-05,2023-02-05,2023-02-12
2427,REPA0284,Riley Santos,UNIQ4586,The Feline Wizard (Wizard in Rhyme),Christopher Stasheff,2023-02-05,2023-02-05,2023-02-12
2428,REPA0124,Lucas Ali,UNIK3745,Complete Borrowers,Mary Norton,2023-02-05,2023-02-05,2023-02-12
2429,REPA0030,Riley Lee,UNIG5259,INTIMATE STRANGERS,Juliette Mead,2023-02-03,2023-02-06,2023-02-13
2430,REPA0112,Henry Lee,UNIR8444,The Glittering Fields,Patricia Shaw,2023-02-03,2023-02-06,2023-02-13
2431,REPA0302,Zoey Müller,UNIL3116,Second Foundation (Foundation Novels (Paperback)),Isaac Asimov,2023-02-03,2023-02-06,2023-02-13
2432,REPA0106,Alexander Singh,UNIW6843,Deceits of Time,Isabel Colegate,2023-02-05,2023-02-06,2023-02-13
2433,REPA0506,Liam Choi,UNIJ6787,Dust Tracks on a Road/an Autobiography,Zora Neale Hurston,2023-02-06,2023-02-06,2023-02-13
2434,REPA0165,Mia Patel,UNIF6269,Fascinating Womanhood,Helen Andelin,2023-02-03,2023-02-06,2023-02-13
2435,REPA0307,Sophia Haddad,UNIP8555,A gift of Mirrorvax,Malcolm Maccloud,2023-02-05,2023-02-06,2023-02-13
2436,REPA0368,Abigail Smith,UNIR5797,Strange Beauty,Olutayo K. Osunsan,2023-02-03,2023-02-06,2023-02-13
2437,REPA0261,Sebastian Haddad,UNIH5541,Adobe PhotoDeluxe for Dummies,Julie Adair King,2023-02-04,2023-02-06,2023-02-13
2438,REPA0367,Isabella Kowalski,UNIN7146,Roswell Report Case Closed,U S Air Force,2023-02-04,2023-02-06,2023-02-13
2439,REPA0026,Riley Müller,UNIV5587,Lady of Independence,Helen Argers,2023-02-05,2023-02-06,2023-02-13
2440,REPA0399,Logan Sharma,UNIW6297,Sacrifices rituels et mÃ©decine (Le Corps Ã  vivre),Claude Bergeret,2023-02-03,2023-02-06,2023-02-13
2441,REPA0159,Sebastian Patel,UNIL5653,Japon,Nelly Delay,2023-02-06,2023-02-07,2023-02-14
2442,REPA0273,Elijah Choi,UNIG5680,Heart of War,Lucian K. Truscott Iv,2023-02-06,2023-02-07,2023-02-14
2443,REPA0295,Olivia Singh,UNIJ9690,Maigret in Court,Georges Simenon,2023-02-05,2023-02-07,2023-02-14
2444,REPA0142,Henry Dubois,UNIO7332,Tell the People: Talks With James Yen About the Mass Educational Movement,Pearl S. Buck,2023-02-04,2023-02-07,2023-02-14
2445,REPA0227,James Ali,UNIS1394,Maria,Jorge Isaacs,2023-02-06,2023-02-07,2023-02-14
2446,REPA0464,Noah Santos,UNIB2384,African Skies (Palisades Pure Romance),Karen Rispin,2023-02-06,2023-02-07,2023-02-14
2447,REPA0423,Ella Nguyen,UNIG3584,Farewell Party,Milan Kundera,2023-02-04,2023-02-07,2023-02-14
2448,REPA0053,Grace Paredes,UNIR9065,Growing Up Harley-Davidson: Memoirs of a Motorcycle Dynasty,Jean Davidson,2023-02-06,2023-02-07,2023-02-14
2449,REPA0196,Emma Patel,UNID6466,The New Breed (Brotherhood of War),W. E. B. Griffin,2023-02-05,2023-02-07,2023-02-14
2450,REPA0420,Alexander Marino,UNIR8830,The great counted cross-stitch book,Edward A Baldwin,2023-02-07,2023-02-07,2023-02-14
2451,REPA0061,Mateo Lopez,UNIR1962,Backfire is hostile!,James Barnett,2023-02-07,2023-02-07,2023-02-14
2452,REPA0129,Alexander Choi,UNII8158,Slow Burn,Jamie Denton,2023-02-04,2023-02-07,2023-02-14
2453,REPA0334,Daniel Müller,UNID4461,EVEolution : The Eight Truths of Marketing to Women,Faith Popcorn,2023-02-04,2023-02-07,2023-02-14
2454,REPA0010,Mia Ali,UNIC0641,The Source,James A. Michener,2023-02-07,2023-02-07,2023-02-14
